Datetime,Percepation (mm),Temperatur (C),Observed discharge (m3/s),Simulated discharge (m3/s)
2015-03-25 00:00:00,1.62,-5.07,8.44,47.52513654469635
2015-03-26 00:00:00,0.0,-5.07,6.68,39.87346665775125
2015-03-27 00:00:00,1.24,-3.39,5.5,34.52826755967467
2015-03-28 00:00:00,0.05,-2.92,4.78,29.251748337360926
2015-03-29 00:00:00,0.0,-0.12,4.69,25.84270614625261
2015-03-30 00:00:00,3.05,-1.29,4.78,29.226248146174488
2015-03-31 00:00:00,0.0,-4.9,4.31,25.354598136903498
2015-04-01 00:00:00,0.0,-5.48,4.02,22.25807017176109
2015-04-02 00:00:00,3.07,-2.46,4.02,19.731465641702137
2015-04-03 00:00:00,5.21,-2.18,3.92,17.786684287654825
2015-04-04 00:00:00,2.54,-3.52,3.79,16.334514364995748
2015-04-05 00:00:00,0.01,-6.16,3.42,14.995629830597245
2015-04-06 00:00:00,2.93,-1.97,3.75,13.930341692217755
2015-04-07 00:00:00,2.85,3.21,5.38,23.967270131277907
2015-04-08 00:00:00,3.67,1.46,18.08,61.52314624594411
2015-04-09 00:00:00,0.01,0.9,19.31,60.31440126711619
2015-04-10 00:00:00,1.68,1.01,19.24,61.846600620153595
2015-04-11 00:00:00,0.0,2.71,25.63,58.0054813813405
2015-04-12 00:00:00,7.99,3.32,38.8,172.57347122828594
2015-04-13 00:00:00,0.24,0.04,36.57,163.19584894736067
2015-04-14 00:00:00,1.2,-4.18,21.47,77.4831137780562
2015-04-15 00:00:00,0.94,0.41,16.43,59.01864575650276
2015-04-16 00:00:00,4.74,0.24,15.26,60.84662614924874
2015-04-17 00:00:00,3.97,-0.09,19.09,59.567586853250134
2015-04-18 00:00:00,2.02,0.38,28.44,53.90588767882565
2015-04-19 00:00:00,2.8,1.07,40.99,55.34258984904099
2015-04-20 00:00:00,0.02,2.8,67.75,52.23955778411481
2015-04-21 00:00:00,0.01,3.03,74.06,62.369814606138725
2015-04-22 00:00:00,0.02,3.95,83.96,82.07628872573163
2015-04-23 00:00:00,5.99,1.94,130.32,177.1428451371876
2015-04-24 00:00:00,0.66,-2.36,65.51,108.6576843926295
2015-04-25 00:00:00,0.43,-1.26,40.37,61.01565380392232
2015-04-26 00:00:00,2.14,2.48,84.16,58.70170141539094
2015-04-27 00:00:00,0.1,-0.53,74.44,64.61313052011668
2015-04-28 00:00:00,0.0,0.22,51.47,52.85463371277912
2015-04-29 00:00:00,0.73,0.19,42.37,49.927250677591935
2015-04-30 00:00:00,0.76,-0.49,32.7,42.257195902620666
2015-05-01 00:00:00,3.09,-0.51,26.09,39.41160554877186
2015-05-02 00:00:00,1.63,-1.05,23.11,33.76696676929036
2015-05-03 00:00:00,0.54,-1.98,19.91,30.36383065834006
2015-05-04 00:00:00,0.0,0.24,21.15,25.33374786255186
2015-05-05 00:00:00,1.09,2.56,42.37,32.72521796082238
2015-05-06 00:00:00,1.24,6.08,223.52,47.48971452190107
2015-05-07 00:00:00,0.06,7.12,281.89,139.58824272428853
2015-05-08 00:00:00,3.46,5.49,267.23,266.59343876778064
2015-05-09 00:00:00,2.71,1.34,173.67,249.6026070803265
2015-05-10 00:00:00,0.03,3.47,132.23,121.1527208503152
2015-05-11 00:00:00,1.27,2.36,114.54,129.45507480152332
2015-05-12 00:00:00,1.85,5.34,150.52,110.98868455215411
2015-05-13 00:00:00,1.54,4.94,198.44,176.70702020255453
2015-05-14 00:00:00,5.22,1.75,199.65,200.94000298450172
2015-05-15 00:00:00,2.62,-0.33,123.95,108.74536880891267
2015-05-16 00:00:00,0.09,1.56,104.48,61.11116417655295
2015-05-17 00:00:00,5.81,2.76,140.41,105.77373149911942
2015-05-18 00:00:00,3.58,1.63,129.37,103.4498980841406
2015-05-19 00:00:00,0.0,3.97,118.83,61.80569993366961
2015-05-20 00:00:00,0.12,3.65,129.18,71.08969988080995
2015-05-21 00:00:00,1.78,3.09,147.44,99.96545038362588
2015-05-22 00:00:00,0.36,6.18,153.41,84.57705403057665
2015-05-23 00:00:00,8.24,2.26,155.92,227.87573846478077
2015-05-24 00:00:00,1.45,0.69,117.57,130.8925302453658
2015-05-25 00:00:00,3.31,4.6,145.82,102.23385703721317
2015-05-26 00:00:00,2.94,3.07,173.9,146.84594394320203
2015-05-27 00:00:00,2.15,3.26,180.43,113.8279897330834
2015-05-28 00:00:00,0.34,3.38,164.45,84.06504964960409
2015-05-29 00:00:00,3.42,5.56,198.2,111.74412608239442
2015-05-30 00:00:00,9.54,2.37,176.81,216.89170195984082
2015-05-31 00:00:00,8.33,4.37,237.08,216.7588046161808
2015-06-01 00:00:00,3.97,4.02,233.91,196.47709374889155
2015-06-02 00:00:00,4.21,4.12,207.19,183.8664133536908
2015-06-03 00:00:00,0.28,3.74,165.53,129.17731978954725
2015-06-04 00:00:00,6.33,3.74,183.64,176.52967173526957
2015-06-05 00:00:00,2.21,4.62,156.34,143.61143293092934
2015-06-06 00:00:00,2.69,8.04,183.87,151.5094028808352
2015-06-07 00:00:00,10.24,6.05,309.55,292.3104724853935
2015-06-08 00:00:00,4.54,4.72,249.44,249.46704667713075
2015-06-09 00:00:00,2.2,3.04,168.59,175.89681700842655
2015-06-10 00:00:00,1.16,6.94,141.8,107.95347535094768
2015-06-11 00:00:00,5.11,5.69,227.12,189.9231400758411
2015-06-12 00:00:00,2.95,6.28,221.98,178.13234669189674
2015-06-13 00:00:00,0.59,6.83,172.78,143.17528211126137
2015-06-14 00:00:00,5.16,4.61,156.13,182.4155926009117
2015-06-15 00:00:00,5.02,2.43,143.2,156.50023305837726
2015-06-16 00:00:00,3.11,2.78,135.31,108.15658865243985
2015-06-17 00:00:00,2.13,2.81,114.18,80.25715250599606
2015-06-18 00:00:00,0.44,8.04,113.83,59.63708936404093
2015-06-19 00:00:00,6.31,7.06,169.47,164.2742239573475
2015-06-20 00:00:00,0.91,7.05,158.45,138.97118752822757
2015-06-21 00:00:00,0.03,8.77,128.43,111.99628957715346
2015-06-22 00:00:00,0.29,11.76,135.51,100.16736388195324
2015-06-23 00:00:00,5.78,10.37,159.94,189.66375600861872
2015-06-24 00:00:00,0.4,5.02,118.29,148.1248901688312
2015-06-25 00:00:00,2.44,5.93,113.65,114.77387674465926
2015-06-26 00:00:00,13.16,4.85,267.79,246.38498995017807
2015-06-27 00:00:00,1.37,5.93,181.8,142.75005577715316
2015-06-28 00:00:00,0.01,9.01,124.69,80.42023892984048
2015-06-29 00:00:00,2.9,13.37,139.62,94.98504270683979
2015-06-30 00:00:00,3.36,8.88,160.37,124.339659506956
2015-07-01 00:00:00,2.1,9.43,125.06,103.3857274286889
2015-07-02 00:00:00,2.16,14.24,132.61,97.09992111197774
2015-07-03 00:00:00,0.03,20.02,142.6,85.41728273451604
2015-07-04 00:00:00,0.11,15.92,109.99,103.77673760100932
2015-07-05 00:00:00,0.0,12.51,69.34,94.47429838008559
2015-07-06 00:00:00,0.01,17.13,63.65,70.59981070228861
2015-07-07 00:00:00,24.81,10.82,300.0,374.5581732544962
2015-07-08 00:00:00,2.22,6.33,141.01,192.72872849646745
2015-07-09 00:00:00,1.58,5.21,101.46,104.68158668286357
2015-07-10 00:00:00,7.26,4.55,162.08,139.65829944577024
2015-07-11 00:00:00,1.93,5.16,129.37,85.88398738108202
2015-07-12 00:00:00,0.01,11.8,72.4,56.270695692873
2015-07-13 00:00:00,0.02,14.69,60.52,46.05576856965871
2015-07-14 00:00:00,7.77,10.94,131.46,81.0131475560973
2015-07-15 00:00:00,1.73,8.29,72.59,62.71047701497723
2015-07-16 00:00:00,5.85,7.57,138.05,97.72990001063579
2015-07-17 00:00:00,5.85,5.23,168.59,118.24275906509216
2015-07-18 00:00:00,0.69,9.88,83.55,63.69870045883704
2015-07-19 00:00:00,2.18,8.73,63.81,61.109755638361484
2015-07-20 00:00:00,3.01,9.1,55.79,62.48636253815074
2015-07-21 00:00:00,2.54,8.82,42.62,61.63237254816857
2015-07-22 00:00:00,2.62,9.54,48.77,61.27117844421425
2015-07-23 00:00:00,5.19,9.63,75.0,85.5422643290257
2015-07-24 00:00:00,2.79,6.37,84.16,73.21454369286876
2015-07-25 00:00:00,5.68,7.77,60.52,105.27025467740641
2015-07-26 00:00:00,1.59,9.32,41.49,66.41930722192207
2015-07-27 00:00:00,7.2,7.71,79.39,122.08049668809944
2015-07-28 00:00:00,0.91,8.45,53.08,65.16264367419714
2015-07-29 00:00:00,2.85,10.32,43.65,65.12381261186744
2015-07-30 00:00:00,5.24,9.6,57.34,95.84568669091878
2015-07-31 00:00:00,1.05,6.46,60.68,61.99081800574883
2015-08-01 00:00:00,1.42,6.04,42.24,56.52879458008462
2015-08-02 00:00:00,0.79,9.08,32.81,49.438533259504375
2015-08-03 00:00:00,6.67,6.82,53.38,75.14878837921265
2015-08-04 00:00:00,0.0,9.84,31.44,54.694755300787044
2015-08-05 00:00:00,4.26,13.38,48.49,62.52177031652092
2015-08-06 00:00:00,11.24,12.56,119.73,167.38628520741347
2015-08-07 00:00:00,0.71,13.87,49.05,82.42701549703109
2015-08-08 00:00:00,3.67,11.8,40.0,83.22646946844868
2015-08-09 00:00:00,2.99,8.17,38.2,74.78139918765898
2015-08-10 00:00:00,0.41,11.91,26.55,56.31834360521447
2015-08-11 00:00:00,0.03,14.27,19.54,46.13484110269179
2015-08-12 00:00:00,1.0,11.18,18.29,41.82012225230488
2015-08-13 00:00:00,1.24,7.41,18.01,39.29593986111322
2015-08-14 00:00:00,0.0,10.48,13.85,32.107090662525806
2015-08-15 00:00:00,0.0,15.22,10.94,26.233378676146224
2015-08-16 00:00:00,0.02,15.66,8.7,21.513516517063202
2015-08-17 00:00:00,0.0,14.4,7.43,17.577806453400008
2015-08-18 00:00:00,0.0,14.57,6.58,14.362100192598806
2015-08-19 00:00:00,0.0,15.84,5.66,11.734679323559659
2015-08-20 00:00:00,0.0,15.55,4.86,9.587922168774503
2015-08-21 00:00:00,0.0,15.61,4.23,7.833895497247514
2015-08-22 00:00:00,0.0,14.58,3.84,6.400752695058537
2015-08-23 00:00:00,0.0,14.54,3.53,5.2297908591828985
2015-08-24 00:00:00,0.01,14.39,3.6,4.312422107788542
2015-08-25 00:00:00,0.01,15.32,3.51,3.5628779621061004
2015-08-26 00:00:00,0.3,15.39,3.42,4.133682017777939
2015-08-27 00:00:00,0.88,14.17,3.44,7.002990196327827
2015-08-28 00:00:00,18.81,11.44,34.99,126.24453351750815
2015-08-29 00:00:00,6.72,8.44,36.34,142.0858208248118
2015-08-30 00:00:00,0.3,9.7,16.63,66.11927596931525
2015-08-31 00:00:00,2.27,9.02,13.44,62.8445779852412
