Datetime,Percepation (mm),Temperatur (C),Observed discharge (m3/s),Simulated discharge (m3/s)
2009-06-13 00:00:00,14.23,7.91,265.19,226.32152077428375
2009-06-14 00:00:00,3.92,5.88,218.94,174.10386846275895
2009-06-15 00:00:00,3.73,3.05,176.85,139.38807802666426
2009-06-16 00:00:00,2.62,2.66,146.61,90.63778469966026
2009-06-17 00:00:00,1.46,3.17,127.76,57.36972760314548
2009-06-18 00:00:00,0.01,9.77,111.85,44.66011403614917
2009-06-19 00:00:00,10.25,5.77,189.53,156.71665422643247
2009-06-20 00:00:00,8.54,7.53,297.05,190.453088787549
2009-06-21 00:00:00,4.96,7.38,226.53,168.62008405003544
2009-06-22 00:00:00,0.0,7.88,138.52,91.99294104779815
2009-06-23 00:00:00,1.79,10.27,128.17,74.20657130617384
2009-06-24 00:00:00,0.0,11.06,106.72,58.44699573158829
2009-06-25 00:00:00,0.0,15.5,102.92,47.28814884070686
2009-06-26 00:00:00,0.0,18.11,96.63,60.69886734144879
2009-06-27 00:00:00,0.0,17.94,83.48,79.15352185477641
2009-06-28 00:00:00,0.0,17.47,75.97,87.18255919501745
2009-06-29 00:00:00,0.0,16.47,64.44,50.82059590719049
2009-06-30 00:00:00,5.4,18.35,95.09,91.04633381399945
2009-07-01 00:00:00,0.17,16.5,75.4,46.85769301671613
2009-07-02 00:00:00,0.0,16.53,53.56,43.5907479524367
2009-07-03 00:00:00,0.0,18.13,45.0,40.551576160076834
2009-07-04 00:00:00,0.0,16.62,39.51,37.72429715729594
2009-07-05 00:00:00,0.0,13.19,33.19,35.09413765803352
2009-07-06 00:00:00,0.0,13.28,27.07,32.64735437815342
2009-07-07 00:00:00,0.0,11.95,22.54,30.37116222312265
2009-07-08 00:00:00,2.81,9.93,21.57,32.44743309710099
2009-07-09 00:00:00,11.76,8.08,48.36,63.823833911578404
2009-07-10 00:00:00,1.14,10.14,41.84,46.37650472028213
2009-07-11 00:00:00,8.76,9.34,92.4,124.58815036513026
2009-07-12 00:00:00,2.07,11.19,56.16,80.45140025506399
2009-07-13 00:00:00,1.53,12.67,35.01,52.744319755068425
2009-07-14 00:00:00,0.47,14.31,37.28,44.78042237310092
2009-07-15 00:00:00,4.77,11.69,63.71,63.836343690772935
2009-07-16 00:00:00,4.93,12.16,38.96,91.36556371839714
2009-07-17 00:00:00,5.98,11.23,43.77,117.41117108958011
2009-07-18 00:00:00,0.02,11.08,28.71,55.56301623590099
2009-07-19 00:00:00,0.62,15.77,22.57,45.14010202013538
2009-07-20 00:00:00,8.7,11.63,166.51,115.14463088721841
2009-07-21 00:00:00,44.45,9.11,754.27,606.1274511791389
2009-07-22 00:00:00,3.24,6.83,203.34,324.4917878612744
2009-07-23 00:00:00,1.11,11.34,103.5,163.20069531460248
2009-07-24 00:00:00,1.06,12.8,64.7,86.40155809336706
2009-07-25 00:00:00,0.57,11.44,51.27,47.00500956697477
2009-07-26 00:00:00,10.43,8.94,170.67,149.73748411304035
2009-07-27 00:00:00,2.36,7.47,133.52,96.22352585219603
2009-07-28 00:00:00,8.96,11.65,114.06,156.69426248155227
2009-07-29 00:00:00,2.62,11.56,107.42,103.10324278360436
2009-07-30 00:00:00,0.19,12.36,56.52,49.79288796411148
2009-07-31 00:00:00,0.05,12.4,41.6,44.183816066489584
2009-08-01 00:00:00,1.01,10.2,38.86,42.25452158165769
2009-08-02 00:00:00,0.01,11.46,30.13,39.31189186913817
2009-08-03 00:00:00,1.89,14.7,24.34,39.11194410891916
2009-08-04 00:00:00,2.24,11.73,29.13,39.53430983335162
2009-08-05 00:00:00,0.2,13.72,25.16,36.92675782616859
2009-08-06 00:00:00,0.0,14.87,19.43,34.352203223640316
2009-08-07 00:00:00,1.9,15.86,17.21,34.5150448713699
2009-08-08 00:00:00,0.0,17.31,15.41,32.10863627063749
2009-08-09 00:00:00,0.42,16.63,13.52,30.249937560198187
2009-08-10 00:00:00,9.59,13.99,44.82,43.879294920754376
2009-08-11 00:00:00,7.7,12.53,115.56,93.86247435896564
2009-08-12 00:00:00,1.83,9.69,81.9,62.81892377398205
2009-08-13 00:00:00,2.61,8.31,53.71,58.58732603847554
2009-08-14 00:00:00,2.88,8.28,43.04,60.41334302479552
2009-08-15 00:00:00,1.11,5.85,34.66,46.118887738565846
2009-08-16 00:00:00,4.92,8.66,45.33,75.11498137047688
2009-08-17 00:00:00,5.64,9.18,88.61,105.50937135471163
2009-08-18 00:00:00,11.16,8.22,204.88,188.38939101536187
2009-08-19 00:00:00,2.14,6.27,119.79,111.53608473943117
2009-08-20 00:00:00,1.25,11.8,69.11,64.1223593094126
2009-08-21 00:00:00,0.79,14.99,66.64,45.89768546654567
2009-08-22 00:00:00,1.6,12.68,53.76,44.75635650579904
2009-08-23 00:00:00,9.68,9.22,104.86,124.60815830122337
2009-08-24 00:00:00,0.02,10.03,47.78,58.965117681132945
2009-08-25 00:00:00,0.0,11.28,32.86,44.731299223873066
2009-08-26 00:00:00,0.02,13.26,25.53,41.620720774888326
2009-08-27 00:00:00,1.16,10.35,28.42,40.09021890576874
2009-08-28 00:00:00,0.39,12.86,23.63,37.64108134443472
2009-08-29 00:00:00,0.9,11.67,22.08,36.01187758180827
2009-08-30 00:00:00,2.3,10.13,23.94,36.75733144390968
2009-08-31 00:00:00,1.05,9.0,20.2,35.40371641526446
2009-09-01 00:00:00,3.21,9.89,27.08,37.89702079719976
2009-09-02 00:00:00,3.59,12.32,47.33,40.96982515548488
2009-09-03 00:00:00,0.14,8.57,32.93,38.20820665180078
2009-09-04 00:00:00,2.14,9.65,68.54,38.51701058335927
2009-09-05 00:00:00,18.65,8.28,288.85,192.04305814576196
2009-09-06 00:00:00,0.61,5.87,118.03,95.38540696995295
2009-09-07 00:00:00,2.55,7.03,75.74,73.14530188437946
2009-09-08 00:00:00,1.91,7.26,54.07,54.05043892643288
2009-09-09 00:00:00,8.38,11.09,87.67,129.5597939380876
2009-09-10 00:00:00,1.43,8.24,49.28,74.75404766732213
2009-09-11 00:00:00,1.42,8.24,39.02,48.72747138196489
2009-09-12 00:00:00,7.87,6.5,89.46,120.7136295783038
2009-09-13 00:00:00,8.77,7.19,188.95,165.91281494492753
2009-09-14 00:00:00,0.91,5.87,120.83,86.0609944361537
2009-09-15 00:00:00,0.0,7.53,62.23,46.424906415557324
2009-09-16 00:00:00,0.86,9.53,55.76,44.127740364510146
2009-09-17 00:00:00,9.37,5.12,145.05,116.33786632502871
2009-09-18 00:00:00,3.9,6.14,139.81,102.98410639428424
2009-09-19 00:00:00,0.32,6.9,79.79,50.71972753555945
2009-09-20 00:00:00,0.0,10.03,48.17,44.21592737689276
2009-09-21 00:00:00,0.58,6.2,40.09,41.70439897927709
2009-09-22 00:00:00,0.06,7.77,35.03,38.82925299678136
2009-09-23 00:00:00,3.3,7.85,68.64,41.26012844094402
2009-09-24 00:00:00,2.63,3.18,62.93,42.24072017650987
2009-09-25 00:00:00,3.11,4.89,63.45,44.06286689479073
2009-09-26 00:00:00,0.05,10.47,50.18,41.01659879356457
2009-09-27 00:00:00,0.91,10.3,43.13,39.166042354378746
2009-09-28 00:00:00,4.94,3.61,73.69,44.54252698139214
2009-09-29 00:00:00,15.0,0.11,109.85,156.89701073198646
2009-09-30 00:00:00,5.42,-0.16,114.6,116.05796614062619
2009-10-01 00:00:00,1.89,-0.33,78.6,66.44161218781086
2009-10-02 00:00:00,2.91,0.83,65.65,47.166503197941125
2009-10-03 00:00:00,0.09,-0.97,51.07,44.21967742285012
2009-10-04 00:00:00,2.32,0.01,44.72,43.30716526876844
2009-10-05 00:00:00,3.54,-0.19,46.12,43.75842625023499
2009-10-06 00:00:00,0.8,-1.54,39.0,40.80818700744851
2009-10-07 00:00:00,1.51,-1.11,35.52,38.45918253195793
2009-10-08 00:00:00,9.45,0.38,55.85,42.752289996123274
2009-10-09 00:00:00,1.18,-1.81,41.82,40.80065324174023
2009-10-10 00:00:00,0.25,-1.33,35.13,37.997110310393516
2009-10-11 00:00:00,0.01,-2.13,28.92,35.39297670191295
2009-10-12 00:00:00,0.83,-0.28,28.96,33.48921170267288
2009-10-13 00:00:00,5.59,-1.76,26.84,32.58412439152309
2009-10-14 00:00:00,0.01,-3.91,21.82,30.334254882191775
2009-10-15 00:00:00,0.0,-3.34,24.57,28.278687743806536
2009-10-16 00:00:00,10.17,1.58,106.01,39.16954987519071
2009-10-17 00:00:00,7.96,1.33,129.18,77.19104353850982
2009-10-18 00:00:00,0.33,-0.44,78.24,55.718802897766494
2009-10-19 00:00:00,0.06,0.23,50.64,44.57316975010179
2009-10-20 00:00:00,0.01,-2.04,36.39,41.63422343048589
2009-10-21 00:00:00,0.0,-2.65,30.33,38.76521682988518
2009-10-22 00:00:00,0.0,-0.53,27.57,36.107548064913786
2009-10-23 00:00:00,0.0,1.5,24.57,33.648230179010866
2009-10-24 00:00:00,0.0,1.95,24.06,32.54017917829988
2009-10-25 00:00:00,0.01,0.28,21.08,31.58592256862341
2009-10-26 00:00:00,0.02,1.55,21.25,29.415698449711957
2009-10-27 00:00:00,4.68,1.59,36.14,34.810427998211054
2009-10-28 00:00:00,7.15,1.07,77.99,41.61655698607593
2009-10-29 00:00:00,0.02,-3.1,33.39,39.1066213784222
2009-10-30 00:00:00,0.47,-1.48,28.3,36.478249779006255
2009-10-31 00:00:00,0.0,-0.04,27.5,33.96938209271493
2009-11-01 00:00:00,0.08,1.35,22.72,31.942447360614693
2009-11-02 00:00:00,1.47,0.44,20.92,31.382559478205092
2009-11-03 00:00:00,0.13,1.55,17.78,29.343783397323385
2009-11-04 00:00:00,0.0,1.09,17.55,28.335822703189237
2009-11-05 00:00:00,0.0,-2.46,12.92,26.539249047891424
2009-11-06 00:00:00,0.0,-3.73,12.22,24.74025529084298
2009-11-07 00:00:00,0.0,-0.9,13.3,23.03994121350745
2009-11-08 00:00:00,0.01,1.89,13.35,21.491441894702195
2009-11-09 00:00:00,0.02,-0.82,14.51,20.854222890141255
2009-11-10 00:00:00,0.0,-4.68,6.22,19.42082268873176
2009-11-11 00:00:00,0.01,-7.22,3.0,18.120953991536986
2009-11-12 00:00:00,0.05,-7.03,4.51,16.87820306505291
2009-11-13 00:00:00,0.04,-8.65,0.57,15.755573462940223
2009-11-14 00:00:00,0.0,-5.7,4.48,14.677667714499755
2009-11-15 00:00:00,0.1,1.57,19.03,13.772108047173274
2009-11-16 00:00:00,0.29,2.79,12.6,13.734931717297643
2009-11-17 00:00:00,0.0,-1.26,12.71,15.273075296624569
2009-11-18 00:00:00,0.01,2.12,12.39,14.219273447478264
2009-11-19 00:00:00,0.06,-0.84,12.6,14.589459913110364
2009-11-20 00:00:00,0.3,-0.49,12.81,13.686461173907427
2009-11-21 00:00:00,2.82,3.91,37.11,17.15616275688393
2009-11-22 00:00:00,0.25,0.04,24.17,22.133207661336144
2009-11-23 00:00:00,5.48,0.32,21.67,23.942255552456622
2009-11-24 00:00:00,3.42,-0.5,18.04,24.617525498228318
2009-11-25 00:00:00,2.97,-0.21,17.45,25.491619548500797
2009-11-26 00:00:00,2.92,2.0,17.88,27.697974535473914
2009-11-27 00:00:00,0.0,2.31,16.32,28.54657587035345
2009-11-28 00:00:00,1.32,-1.07,14.39,29.049302853936457
2009-11-29 00:00:00,0.82,-4.61,15.76,27.041541466483867
2009-11-30 00:00:00,0.7,-9.25,6.19,25.226782579304068
2009-12-01 00:00:00,2.54,-7.55,10.78,23.493372263921536
2009-12-02 00:00:00,0.12,-4.64,8.43,21.92623201359193
2009-12-03 00:00:00,0.02,-10.93,3.36,20.422915726615486
2009-12-04 00:00:00,0.01,-4.07,2.7,19.06964759963338
2009-12-05 00:00:00,0.0,-2.67,4.96,17.765407321963465
2009-12-06 00:00:00,0.0,-1.1,12.53,17.18949826923068
2009-12-07 00:00:00,0.0,0.13,13.41,16.37218878459922
2009-12-08 00:00:00,0.0,-0.44,8.94,16.616280764507135
2009-12-09 00:00:00,0.0,-1.6,5.62,15.758631474316251
2009-12-10 00:00:00,0.0,-2.5,6.51,14.72839590118968
2009-12-11 00:00:00,0.34,-1.5,8.79,13.758350582302771
2009-12-12 00:00:00,4.44,-0.05,13.42,17.314094682246523
2009-12-13 00:00:00,3.93,-1.4,15.61,17.066977617662776
2009-12-14 00:00:00,10.85,-1.07,15.79,21.139999260589693
2009-12-15 00:00:00,5.23,-2.4,14.87,20.552304237933132
2009-12-16 00:00:00,0.54,-9.44,9.75,19.23452693218415
2009-12-17 00:00:00,0.04,-16.02,2.74,17.95007598161118
2009-12-18 00:00:00,0.02,-25.41,1.37,16.813422852225056
2009-12-19 00:00:00,1.6,-16.57,3.15,15.70374450560692
2009-12-20 00:00:00,0.02,-11.61,4.3,14.723403217427858
2009-12-21 00:00:00,0.0,-12.97,5.38,13.759228660054532
2009-12-22 00:00:00,1.24,-15.9,5.77,12.91957026262174
2009-12-23 00:00:00,0.54,-14.39,6.03,12.083054449700406
2009-12-24 00:00:00,0.03,-13.84,6.96,11.359985111860432
2009-12-25 00:00:00,0.0,-8.88,7.4,10.631985155517746
2009-12-26 00:00:00,0.41,-6.18,6.52,10.011506246199863
2009-12-27 00:00:00,4.18,-11.93,5.47,9.394066412464115
2009-12-28 00:00:00,0.83,-12.93,4.9,8.863200289169072
2009-12-29 00:00:00,2.09,-13.49,4.97,8.334213396356558
2009-12-30 00:00:00,0.86,-18.15,6.27,7.880690180136971
2009-12-31 00:00:00,1.13,-12.08,6.63,7.424659249933444
2010-01-01 00:00:00,1.66,-8.41,10.55,7.041655164627143
2010-01-02 00:00:00,0.01,-17.85,11.71,6.643845653775155
2010-01-03 00:00:00,4.2,-18.74,12.6,6.334275938103147
2010-01-04 00:00:00,5.82,-5.44,12.63,6.010723712717265
2010-01-05 00:00:00,0.72,-12.54,11.36,5.748158089226708
2010-01-06 00:00:00,0.0,-23.48,10.38,5.46506725575106
2010-01-07 00:00:00,0.0,-31.18,10.77,5.240010850385124
2010-01-08 00:00:00,0.0,-25.73,9.85,4.991946629432863
2010-01-09 00:00:00,0.0,-23.39,7.42,4.799344026537443
2010-01-10 00:00:00,0.0,-21.63,5.78,4.581603016401812
2010-01-11 00:00:00,0.0,-16.47,4.7,4.417079184405479
2010-01-12 00:00:00,0.0,-11.98,4.37,4.225590932241101
2010-01-13 00:00:00,0.01,-13.67,4.83,4.0854066727418665
2010-01-14 00:00:00,0.0,-16.98,4.67,3.9166452143743715
2010-01-15 00:00:00,0.07,-15.81,4.59,3.7978026196221544
2010-01-16 00:00:00,0.02,-12.81,4.56,3.648785378327522
2010-01-17 00:00:00,0.0,-7.42,4.57,3.5480916370113995
2010-01-18 00:00:00,0.16,-7.2,4.39,3.4167975488076743
2010-01-19 00:00:00,0.07,-8.81,4.2,3.332082076091461
2010-01-20 00:00:00,0.01,-7.69,4.14,3.2154963041738465
2010-01-21 00:00:00,0.0,-7.84,4.02,3.1442916484989283
2010-01-22 00:00:00,0.0,-7.8,3.91,3.040403669720497
2010-01-23 00:00:00,0.02,-10.12,3.81,2.9809781294676534
2010-01-24 00:00:00,0.0,-9.3,3.68,2.8880827484333462
2010-01-25 00:00:00,2.78,-8.5,3.58,2.8518990267694795
2010-01-26 00:00:00,0.83,-4.61,3.55,2.771289667547116
2010-01-27 00:00:00,6.03,-4.12,3.82,2.771922242692686
2010-01-28 00:00:00,9.7,-3.4,4.18,2.741130280679595
2010-01-29 00:00:00,6.22,-6.32,4.33,2.774338022305261
2010-01-30 00:00:00,0.66,-11.85,4.42,2.745963212040101
2010-01-31 00:00:00,0.04,-16.79,4.45,2.7782714036813756
2010-02-01 00:00:00,0.0,-20.62,4.43,2.7490589140067696
2010-02-02 00:00:00,0.0,-24.02,6.1,2.780387430121546
2010-02-03 00:00:00,0.0,-23.79,9.73,2.750465891474925
2010-02-04 00:00:00,0.5,-12.4,5.74,2.7834742942267394
2010-02-05 00:00:00,0.92,-6.63,3.51,2.757166717682158
2010-02-06 00:00:00,0.35,-4.86,3.33,2.790720386651198
2010-02-07 00:00:00,0.83,-5.89,3.35,2.767312234265158
2010-02-08 00:00:00,5.13,-2.39,3.38,3.7328556255588734
2010-02-09 00:00:00,6.62,-4.51,3.4,3.6993050170508224
2010-02-10 00:00:00,0.56,-15.74,3.47,3.682498694646601
2010-02-11 00:00:00,3.87,-11.04,3.47,3.6575441668543687
2010-02-12 00:00:00,1.91,-4.1,3.49,3.65271547416796
2010-02-13 00:00:00,0.14,-5.54,3.54,3.6297623059833315
2010-02-14 00:00:00,0.71,-1.41,3.56,3.7373030962452005
2010-02-15 00:00:00,0.01,-3.82,3.59,4.0622686616788295
2010-02-16 00:00:00,0.01,-7.85,3.58,4.030218183521804
2010-02-17 00:00:00,0.0,-6.95,3.54,3.979298980717484
2010-02-18 00:00:00,0.0,-9.15,3.5,3.95217576863923
2010-02-19 00:00:00,0.0,-12.07,3.4,3.9059123402376175
2010-02-20 00:00:00,0.01,-15.3,3.32,3.88310314856737
2010-02-21 00:00:00,0.0,-16.88,3.2,3.840872796430072
2010-02-22 00:00:00,0.05,-21.53,3.19,3.8220060986995565
2010-02-23 00:00:00,0.0,-26.45,3.19,3.783255433442096
2010-02-24 00:00:00,0.0,-24.7,3.2,3.767556111583882
2010-02-25 00:00:00,0.03,-15.82,3.17,3.7319772090542616
2010-02-26 00:00:00,2.05,-10.83,3.12,3.729685542194433
2010-02-27 00:00:00,0.95,-9.39,3.07,3.7008196324624523
2010-02-28 00:00:00,0.06,-10.81,2.96,3.700133640407562
2010-03-01 00:00:00,0.0,-12.58,2.86,3.672538963856603
2010-03-02 00:00:00,0.43,-9.02,2.84,3.675195554510838
2010-03-03 00:00:00,4.06,-8.26,2.86,3.6694793872399383
2010-03-04 00:00:00,4.92,-9.72,2.96,3.6974703527461257
2010-03-05 00:00:00,0.86,-10.98,3.11,3.693823716318514
2010-03-06 00:00:00,0.0,-13.5,3.22,3.719148476676383
2010-03-07 00:00:00,0.86,-6.7,3.3,3.717613934618636
2010-03-08 00:00:00,0.0,1.78,3.47,3.7403144302872047
2010-03-09 00:00:00,2.86,-3.42,3.63,13.2312814412568
2010-03-10 00:00:00,0.68,-1.17,3.97,12.418832637976509
2010-03-11 00:00:00,2.36,1.14,4.78,15.061561941250394
2010-03-12 00:00:00,5.2,-1.83,5.45,20.692416503889454
2010-03-13 00:00:00,6.8,-4.61,5.11,19.61622548664065
2010-03-14 00:00:00,8.23,-5.47,4.84,18.724095978162723
2010-03-15 00:00:00,7.46,-6.07,4.79,17.62936250099485
2010-03-16 00:00:00,5.59,-5.83,4.68,16.90757865647281
2010-03-17 00:00:00,2.3,-5.06,4.85,15.950369414898553
2010-03-18 00:00:00,1.89,-2.55,8.04,15.693617828595498
2010-03-19 00:00:00,11.93,0.78,18.13,25.759212992307525
2010-03-20 00:00:00,3.85,1.3,26.04,33.25158660502106
2010-03-21 00:00:00,1.18,-1.48,29.42,37.074876598628144
2010-03-22 00:00:00,0.11,-5.0,27.09,35.05800908863702
2010-03-23 00:00:00,0.0,-6.27,22.07,33.111767423312436
2010-03-24 00:00:00,0.89,-2.96,15.87,31.0461526169201
2010-03-25 00:00:00,0.02,-0.15,12.76,29.393598776038427
2010-03-26 00:00:00,1.58,2.18,17.19,31.55768785372224
2010-03-27 00:00:00,7.08,3.71,43.52,70.69745434141213
2010-03-28 00:00:00,8.79,-0.55,73.21,210.23012587855817
2010-03-29 00:00:00,0.72,-4.4,59.68,105.45742527995543
2010-03-30 00:00:00,1.52,-2.83,42.82,55.72017267450645
2010-03-31 00:00:00,0.04,-1.49,32.41,44.570478602558985
2010-04-01 00:00:00,0.15,1.53,30.55,42.834317750128655
2010-04-02 00:00:00,2.8,0.87,36.49,64.00240249072654
2010-04-03 00:00:00,0.0,0.16,39.18,64.83119624512439
2010-04-04 00:00:00,0.01,-1.62,35.33,63.903831453223624
2010-04-05 00:00:00,0.0,-0.39,23.08,45.800272665268096
2010-04-06 00:00:00,0.0,-0.41,21.06,44.9864960100506
2010-04-07 00:00:00,0.0,1.59,20.13,43.40146675803508
2010-04-08 00:00:00,0.0,2.58,23.58,45.99994863822853
2010-04-09 00:00:00,1.0,1.58,37.92,92.99614741171814
2010-04-10 00:00:00,1.02,0.35,38.65,83.64886933629255
2010-04-11 00:00:00,0.07,0.13,34.25,51.78491506289209
2010-04-12 00:00:00,0.01,2.05,38.33,45.29806547691692
2010-04-13 00:00:00,0.28,3.2,50.78,65.55526352004361
2010-04-14 00:00:00,0.78,-0.45,49.66,119.96729114928453
2010-04-15 00:00:00,2.22,0.73,42.93,64.60449768935884
2010-04-16 00:00:00,5.52,-0.43,41.89,86.96147672085658
2010-04-17 00:00:00,3.16,-1.45,29.58,47.31923099119447
2010-04-18 00:00:00,1.25,-1.33,23.8,44.82442054977143
2010-04-19 00:00:00,2.25,-2.98,19.23,41.80647104795646
2010-04-20 00:00:00,0.01,-3.32,16.25,39.48461003102114
2010-04-21 00:00:00,0.0,-1.34,15.12,36.838589096268926
2010-04-22 00:00:00,1.17,-0.58,14.44,36.45091492845338
2010-04-23 00:00:00,0.0,-2.53,13.68,34.10342598860246
2010-04-24 00:00:00,0.0,-2.0,13.88,32.36163232154209
2010-04-25 00:00:00,0.0,-1.72,15.28,30.191936277834266
2010-04-26 00:00:00,0.02,2.43,22.16,28.869853344278877
2010-04-27 00:00:00,1.34,3.6,61.71,37.197167048840846
2010-04-28 00:00:00,0.15,-2.04,47.47,49.55776699681312
2010-04-29 00:00:00,4.75,1.72,86.52,44.61943892531258
2010-04-30 00:00:00,3.09,4.95,204.66,88.7005331508275
2010-05-01 00:00:00,4.91,2.64,197.67,239.3981741057182
2010-05-02 00:00:00,4.77,-1.57,102.66,188.44822439454242
2010-05-03 00:00:00,3.38,-1.61,63.84,93.79000179129739
2010-05-04 00:00:00,3.49,-1.04,47.46,60.14053363224084
2010-05-05 00:00:00,1.35,-0.84,38.1,45.358474891912245
2010-05-06 00:00:00,0.0,-0.13,35.41,42.83012389198968
2010-05-07 00:00:00,0.0,1.9,44.63,41.324132650324394
2010-05-08 00:00:00,0.0,2.81,68.52,45.181783821543426
2010-05-09 00:00:00,0.26,0.66,57.53,64.77032394477597
2010-05-10 00:00:00,4.52,0.91,56.99,74.31654065443946
2010-05-11 00:00:00,5.63,-1.79,40.2,57.90518262285899
2010-05-12 00:00:00,0.0,0.88,39.28,44.85215094474108
2010-05-13 00:00:00,0.0,2.81,49.13,45.807776838592886
2010-05-14 00:00:00,0.0,3.97,81.56,68.64124843106161
2010-05-15 00:00:00,1.08,4.73,167.29,131.9061948431409
2010-05-16 00:00:00,0.14,7.64,421.75,178.67764255358935
2010-05-17 00:00:00,0.0,9.42,534.05,285.00046867373817
2010-05-18 00:00:00,1.01,4.88,441.49,352.8299016532094
2010-05-19 00:00:00,0.01,5.13,487.51,265.3681355487557
2010-05-20 00:00:00,0.4,12.02,641.37,235.4796930911023
2010-05-21 00:00:00,0.01,7.19,538.96,388.32939409681995
2010-05-22 00:00:00,0.0,9.38,429.92,315.1811957574365
2010-05-23 00:00:00,5.44,7.7,528.24,383.18700539775756
2010-05-24 00:00:00,2.92,3.39,405.56,352.0768014461839
2010-05-25 00:00:00,3.41,1.64,253.68,232.24695853809118
2010-05-26 00:00:00,1.99,1.56,188.22,131.22559935103962
2010-05-27 00:00:00,0.1,2.72,149.51,67.94697285895143
2010-05-28 00:00:00,0.25,6.65,186.44,53.539173077145655
2010-05-29 00:00:00,4.63,4.47,263.36,178.7863704077581
2010-05-30 00:00:00,3.64,4.47,264.17,183.4925676546949
2010-05-31 00:00:00,0.0,6.63,255.62,140.5388884641081
2010-06-01 00:00:00,0.02,7.07,284.9,146.15708419910155
2010-06-02 00:00:00,0.0,10.91,285.54,170.32158842377922
2010-06-03 00:00:00,4.2,9.18,302.84,254.83624489609915
2010-06-04 00:00:00,4.0,4.64,314.44,280.7075462597922
2010-06-05 00:00:00,0.19,3.99,219.3,175.60960456424235
2010-06-06 00:00:00,0.0,6.76,169.66,111.59743320666651
2010-06-07 00:00:00,0.0,4.44,138.5,112.1975240222463
2010-06-08 00:00:00,2.75,7.13,163.4,110.19106371918087
2010-06-09 00:00:00,3.71,7.45,199.99,165.03354226059056
2010-06-10 00:00:00,0.0,7.58,190.77,138.35387912824646
2010-06-11 00:00:00,0.0,12.68,201.89,114.01406676018124
2010-06-12 00:00:00,12.76,11.14,347.81,319.0062190572677
2010-06-13 00:00:00,6.18,6.36,371.02,318.4627922906215
2010-06-14 00:00:00,1.72,4.39,209.54,201.38818006197664
2010-06-15 00:00:00,3.14,3.53,152.56,148.7764089717992
2010-06-16 00:00:00,0.01,4.87,115.9,75.44278728137424
2010-06-17 00:00:00,0.42,7.94,103.88,54.86794484481252
2010-06-18 00:00:00,8.42,8.06,299.76,171.88694835587117
2010-06-19 00:00:00,36.52,4.42,959.68,576.8774235899214
2010-06-20 00:00:00,9.26,2.63,345.58,388.4833173112854
2010-06-21 00:00:00,3.69,3.7,198.32,227.95439143321602
2010-06-22 00:00:00,0.35,7.36,153.85,117.52662414855509
2010-06-23 00:00:00,0.33,7.22,125.16,91.33152614952877
2010-06-24 00:00:00,0.0,10.91,118.75,54.89028654045395
2010-06-25 00:00:00,8.16,12.2,223.33,150.46971225715632
2010-06-26 00:00:00,7.79,7.79,222.0,202.49762718862044
2010-06-27 00:00:00,1.39,5.91,155.87,127.88554313294144
2010-06-28 00:00:00,0.0,10.15,112.98,67.75406836284436
2010-06-29 00:00:00,5.97,12.66,127.95,126.49618961277949
2010-06-30 00:00:00,2.32,13.21,227.81,125.01227184673523
2010-07-01 00:00:00,17.93,8.07,309.88,320.1355166719072
2010-07-02 00:00:00,0.09,9.08,139.97,167.2276713089374
2010-07-03 00:00:00,0.78,15.95,114.45,108.13974299576832
2010-07-04 00:00:00,6.19,15.63,130.55,176.80463674857597
2010-07-05 00:00:00,0.0,15.17,84.21,85.99326668553852
2010-07-06 00:00:00,1.1,12.66,62.15,50.3480869679249
2010-07-07 00:00:00,3.9,8.69,64.14,71.78995290765076
2010-07-08 00:00:00,0.0,14.0,45.5,45.53290580660789
2010-07-09 00:00:00,1.54,12.96,42.49,44.31995914616008
2010-07-10 00:00:00,0.06,13.85,31.04,41.262454818056604
2010-07-11 00:00:00,0.0,11.0,26.82,38.38561295006679
2010-07-12 00:00:00,0.1,15.38,26.53,35.771330789318824
2010-07-13 00:00:00,8.82,12.17,27.35,50.71920270714397
2010-07-14 00:00:00,7.64,8.94,86.84,118.80046841035819
2010-07-15 00:00:00,0.0,9.49,48.81,56.15839425409037
2010-07-16 00:00:00,1.93,15.19,42.97,47.16489633502848
2010-07-17 00:00:00,0.0,16.17,30.31,43.87653288030177
2010-07-18 00:00:00,0.61,15.5,23.11,41.426247884599036
2010-07-19 00:00:00,2.99,8.44,23.52,43.07397559543548
2010-07-20 00:00:00,2.49,12.63,18.22,43.67053058170777
2010-07-21 00:00:00,2.4,13.69,17.74,44.06190044228858
2010-07-22 00:00:00,13.79,13.19,141.0,170.73407427074605
2010-07-23 00:00:00,7.64,6.29,141.03,175.53292547729637
2010-07-24 00:00:00,0.0,8.26,57.56,82.97650140130578
2010-07-25 00:00:00,0.0,11.37,32.11,46.232112521720666
2010-07-26 00:00:00,3.77,10.92,24.65,60.82405796774764
2010-07-27 00:00:00,2.12,12.73,27.94,50.96930090248126
2010-07-28 00:00:00,0.82,12.84,25.69,45.116259299051336
2010-07-29 00:00:00,0.06,15.1,18.91,42.00323647042661
2010-07-30 00:00:00,1.39,14.32,19.59,40.7981558014055
2010-07-31 00:00:00,7.42,13.58,29.25,68.70958759693337
2010-08-01 00:00:00,0.2,13.46,27.42,45.489172520526516
2010-08-02 00:00:00,7.42,12.37,34.62,101.7136535604943
